"cluid_mukey"	"profit12"	"profit14"
"2648355410369"	"11.42"	"-125.74"
"2648355410371"	"163.03"	"-20.43"
"2648355410372"	"213.70"	"14.74"
"2648355410374"	"163.03"	"-20.43"
"2648355410375"	"144.17"	"-33.55"
"2648355410386"	"112.49"	"-55.50"
"2648355410399"	"232.57"	"27.95"
"2648355410404"	"182.03"	"-7.22"
"2648355410408"	"219.90"	"23.48"
"2648355410412"	"68.29"	"-86.29"
"2648355410414"	"182.03"	"-7.22"
"2648357410366"	"453.71"	"-36.28"
"2648357410372"	"453.71"	"-36.28"
"2648357410374"	"380.18"	"-71.45"
"2648357410395"	"170.25"	"-154.80"
"2648357410399"	"495.68"	"-23.07"
"2648357410404"	"401.20"	"-58.24"
"2648357410408"	"474.66"	"-27.54"
"2648357410410"	"212.28"	"-137.31"
"2648357410417"	"317.25"	"-93.40"
"2648357410420"	"317.25"	"-93.40"
"2648359410366"	"176.20"	"-24.29"
"2648359410372"	"176.20"	"-24.29"
"2648359410374"	"125.53"	"-59.46"
"2648359410395"	"-0.88"	"-142.81"
"2648359410404"	"144.53"	"-46.25"
"2648359410408"	"182.40"	"-15.55"
"2648359410410"	"30.79"	"-125.32"
"2648359410420"	"94.00"	"-81.41"
"26483611601851"	"380.22"	"-105.80"
"2648361410366"	"432.57"	"-79.06"
"2648361410372"	"432.57"	"-79.06"
"2648361410402"	"380.22"	"-105.80"
"2648361410404"	"380.22"	"-105.80"
"2648361410408"	"453.46"	"-68.35"
"2648361410410"	"191.90"	"-202.07"
"2648361410417"	"296.54"	"-148.58"
"2648361410419"	"212.79"	"-191.39"
"2648361410420"	"296.54"	"-148.58"
"2648363410376"	"-13.45"	"-105.76"
"2648363410396"	"24.42"	"-79.34"
"2648363410409"	"176.16"	"25.97"
"2648365410376"	"-37.81"	"-131.11"
"2648365410377"	"82.26"	"-47.67"
"2648365410381"	"202.34"	"35.78"
"2648365410383"	"196.00"	"31.41"
"2648365410391"	"-12.61"	"-109.16"
"2648365410396"	"0.06"	"-104.69"
"2648365410409"	"151.80"	"0.62"
"2648366410376"	"2.97"	"-88.66"
"2648366410377"	"123.04"	"-5.22"
"2648366410382"	"135.71"	"3.62"
"2648366410383"	"236.78"	"73.86"
"2648366410391"	"28.17"	"-66.71"
"2648366410396"	"40.84"	"-62.24"
"2648368410366"	"461.68"	"-56.15"
"2648368410390"	"461.68"	"-56.15"
"2648368410404"	"409.17"	"-83.07"
"2648368410408"	"482.63"	"-45.37"
"2648368410410"	"220.25"	"-179.96"
"2648372410366"	"456.12"	"-61.94"
"2648372410372"	"456.12"	"-61.94"
"2648372410374"	"382.59"	"-105.00"
"2648372410378"	"403.61"	"-88.86"
"2648372410408"	"477.07"	"-51.16"
"2648372410412"	"214.69"	"-185.75"
"2648372410418"	"330.14"	"-126.56"
"2648374410366"	"464.97"	"-52.73"
"2648374410372"	"464.97"	"-52.73"
"2648374410374"	"391.44"	"-95.79"
"2648375410366"	"445.81"	"-72.67"
"2648375410372"	"445.81"	"-72.67"
"2648375410408"	"466.76"	"-61.89"
"2648380410366"	"551.43"	"37.26"
"2648380410372"	"551.43"	"37.26"
"2648380410374"	"477.90"	"-5.80"
"2648380410378"	"498.92"	"10.34"
"2648380410408"	"572.38"	"48.04"
"2648380410412"	"310.00"	"-86.55"
"2648380410418"	"425.45"	"-27.36"
"2648384410366"	"476.69"	"-40.52"
"2648384410370"	"413.70"	"-78.22"
"2648384410371"	"392.68"	"-83.58"
"2648384410372"	"476.69"	"-40.52"
"2648384410373"	"445.19"	"-56.66"
"2648384410374"	"403.16"	"-83.58"
"2648384410375"	"350.71"	"-105.14"
"2648384410378"	"424.18"	"-67.44"
"2648384410399"	"518.66"	"-18.99"
"2648384410408"	"497.64"	"-29.74"
"2648384410412"	"235.26"	"-164.33"
"2648384410418"	"350.71"	"-105.14"
"2648391410374"	"441.37"	"20.51"
"2648391410412"	"274.00"	"-60.24"
"2648392410372"	"422.13"	"-32.75"
"2648392410374"	"348.83"	"-75.81"
"2648392410412"	"181.46"	"-156.56"
"2648393410374"	"353.47"	"-70.97"
"2648393410380"	"165.15"	"-162.50"
"2648393410399"	"468.61"	"-6.38"
"2648395410366"	"466.93"	"-50.69"
"2648395410372"	"466.93"	"-50.69"
"2648395410373"	"435.43"	"-66.83"
"2648395410374"	"393.40"	"-93.75"
"2648395410399"	"508.90"	"-29.16"
"2648395410408"	"487.88"	"-39.91"
"2648395410411"	"257.00"	"-158.36"
"2648395410412"	"225.50"	"-174.50"
"2648396410366"	"500.93"	"-15.30"
"2648396410368"	"228.01"	"-155.28"
"2648396410370"	"437.94"	"-53.00"
"2648396410372"	"500.93"	"-15.30"
"2648396410373"	"469.43"	"-31.44"
"2648396410374"	"427.40"	"-58.36"
"2648396410380"	"238.48"	"-149.89"
"2648396410381"	"353.93"	"-90.66"
"2648396410399"	"542.90"	"6.23"
"2648396410411"	"291.00"	"-122.97"
"2648396410412"	"259.50"	"-139.11"
"2648396410418"	"374.95"	"-79.92"
"2648397410366"	"463.67"	"-25.92"
"2648397410368"	"190.75"	"-140.07"
"2648397410372"	"463.67"	"-25.92"
"2648397410383"	"295.71"	"-96.16"
"2648397410386"	"295.71"	"-96.16"
"2648397410404"	"411.16"	"-47.88"
"2648397410408"	"484.62"	"-17.18"
"2648397410409"	"222.24"	"-126.95"
"2648397410410"	"222.24"	"-126.95"
"2648398410366"	"449.46"	"-126.06"
"2648398410372"	"449.46"	"-126.06"
"2648398410374"	"375.93"	"-168.84"
"2648398410404"	"396.95"	"-152.80"
"2648398410408"	"470.41"	"-115.35"
"2648399410366"	"438.56"	"-137.40"
"2648399410372"	"438.56"	"-137.40"
"2648399410408"	"459.51"	"-126.69"
"2648399410410"	"197.13"	"-260.41"
"2648400410366"	"394.91"	"-32.91"
"2648400410372"	"394.91"	"-32.91"
"2648400410395"	"112.34"	"-151.43"
"2648400410404"	"342.56"	"-54.87"
"2648400410408"	"415.80"	"-24.17"
"2648400410410"	"154.24"	"-133.94"
"2648400410417"	"258.88"	"-90.03"
"2648412410366"	"165.31"	"-35.63"
"2648412410390"	"165.31"	"-35.63"
"2648412410411"	"38.91"	"-119.08"
"2648413410366"	"159.79"	"-41.38"
"2648413410387"	"140.79"	"-54.59"
"2648413410390"	"159.79"	"-41.38"
"2648413410411"	"33.39"	"-124.83"
"2648414410368"	"44.19"	"-104.73"
"2648414410374"	"157.93"	"-25.75"
"2648414410387"	"189.60"	"-3.79"
"2648414410390"	"208.60"	"9.42"
"2648415410374"	"166.86"	"-109.41"
"2648418410366"	"241.08"	"43.23"
"2648418410368"	"76.67"	"-70.92"
"2648418410370"	"196.74"	"12.53"
"2648418410372"	"241.08"	"43.23"
"2648418410374"	"190.41"	"8.06"
"2648418410376"	"-93.94"	"-189.53"
"2648418410378"	"209.41"	"21.27"
"2648418410379"	"209.41"	"21.27"
"2648418410382"	"38.80"	"-97.25"
"2648418410387"	"222.08"	"30.02"
"2648418410390"	"241.08"	"43.23"
"2648418410391"	"-68.74"	"-167.58"
"2648418410392"	"-74.94"	"-176.32"
"2648418410399"	"259.95"	"56.44"
"2648418410408"	"247.28"	"51.97"
"2648418410411"	"114.68"	"-40.22"
"2648419410366"	"384.93"	"-71.46"
"2648419410372"	"384.93"	"-71.46"
"2648419410404"	"332.58"	"-98.38"
"2648419410408"	"405.82"	"-60.68"
"2648419410410"	"144.26"	"-195.27"
"2648419410417"	"248.90"	"-141.43"
"2648422410372"	"171.84"	"-28.83"
"2648422410399"	"190.71"	"-15.62"
"2648422410408"	"178.04"	"-20.09"
"2648422410418"	"89.64"	"-85.95"
"2648426410367"	"203.47"	"-65.28"
"2648426410370"	"402.29"	"9.43"
"2648426410376"	"-99.99"	"-192.63"
"2648426410377"	"109.28"	"-109.19"
"2648426410382"	"130.23"	"-100.35"
"2648426410385"	"465.09"	"40.13"
"2648426410391"	"-47.64"	"-170.68"
"2648426410398"	"527.82"	"66.46"
"2648426410399"	"506.93"	"53.34"
"2648429410371"	"248.39"	"68.41"
"2648429410412"	"153.65"	"2.55"
"2648429410413"	"147.32"	"-1.83"
"2648429410414"	"267.39"	"81.62"
"2648430410371"	"350.15"	"-27.51"
"2648430410374"	"360.60"	"-27.51"
"2648430410413"	"182.72"	"-97.75"
"2648431410372"	"204.69"	"5.36"
"2648431410374"	"154.02"	"-29.81"
"2648431410412"	"59.28"	"-95.67"
"2648431410415"	"173.02"	"-16.60"
"2648431410418"	"122.49"	"-51.76"
"2648432410371"	"211.60"	"30.11"
"2648432410372"	"262.27"	"65.28"
"2648432410374"	"211.60"	"30.11"
"2648432410386"	"161.06"	"-4.96"
"2648432410413"	"110.53"	"-40.13"
"2648432410415"	"230.60"	"43.32"
"2648432410418"	"180.07"	"8.16"
"2648433410366"	"159.26"	"-41.93"
"2648433410372"	"159.26"	"-41.93"
"2648433410374"	"108.59"	"-77.10"
"2648433410399"	"178.13"	"-28.72"
"2648433410404"	"127.59"	"-63.89"
"2648433410408"	"165.46"	"-33.19"
"2648433410410"	"13.85"	"-142.96"
"2648433410412"	"13.85"	"-142.96"
"2648434410399"	"576.94"	"41.66"
"2648434410411"	"325.04"	"-87.54"
"2648434410412"	"293.54"	"-103.68"
"2648434410413"	"283.00"	"-109.07"
"2648434410415"	"482.46"	"-6.79"
"2648435410366"	"152.46"	"-49.01"
"2648435410372"	"152.46"	"-49.01"
"2648435410408"	"158.66"	"-40.27"
"2648436410366"	"446.89"	"-71.55"
"2648436410372"	"446.89"	"-71.55"
"2648436410374"	"373.36"	"-114.61"
"2648436410404"	"394.38"	"-98.47"
"2648436410408"	"467.84"	"-60.77"
"2648436410412"	"205.46"	"-195.36"
"2648437410366"	"497.85"	"-18.51"
"2648437410372"	"497.85"	"-18.51"
"2648437410374"	"424.32"	"-61.57"
"2648437410399"	"539.82"	"3.02"
"2648437410408"	"518.80"	"-7.73"
"2648437410411"	"287.92"	"-126.18"
"2648437410412"	"256.42"	"-142.32"
"2648437410413"	"245.88"	"-147.71"
"2648437410414"	"445.34"	"-45.43"
"2648437410415"	"445.34"	"-45.43"
"2649460410366"	"214.11"	"15.16"
"2649460410372"	"214.11"	"15.16"
"2649460410374"	"163.44"	"-20.01"
"2649460410392"	"-101.91"	"-204.39"
"2649460410395"	"37.03"	"-103.36"
"2649460410404"	"182.44"	"-6.80"
"2649460410408"	"220.31"	"23.90"
"2649460410410"	"68.70"	"-85.87"
"2649460410420"	"131.91"	"-41.96"
"2649475410366"	"435.13"	"-19.21"
"2649475410372"	"435.13"	"-19.21"
"2649475410373"	"403.73"	"-35.35"
"2649475410374"	"361.83"	"-62.27"
"2649475410375"	"309.54"	"-83.83"
"2649475410385"	"435.13"	"-19.21"
"2649475410399"	"476.97"	"2.32"
"2649475410408"	"456.02"	"-8.43"
"2649475410411"	"225.86"	"-126.88"
"2649475410412"	"194.46"	"-143.02"
"2649475410413"	"183.95"	"-148.41"
"2649476410366"	"442.11"	"-11.95"
"2649476410368"	"170.04"	"-151.93"
"2649476410369"	"107.25"	"-184.24"
"2649476410372"	"442.11"	"-11.95"
"2649476410374"	"368.81"	"-55.01"
"2649476410380"	"180.49"	"-146.54"
"2649476410383"	"274.68"	"-98.09"
"2649476410385"	"442.11"	"-11.95"
"2649476410398"	"504.84"	"20.36"
"2649476410399"	"483.95"	"9.58"
"2649476410404"	"389.76"	"-38.87"
"2649476410408"	"463.00"	"-1.17"
"2649476410409"	"201.44"	"-135.76"
"2649476410410"	"201.44"	"-135.76"
"2649476410411"	"232.84"	"-119.62"
"2649476410412"	"201.44"	"-135.76"
"2649832410366"	"184.84"	"-100.66"
"2649832410412"	"39.43"	"-223.67"
"2649832410418"	"102.64"	"-164.86"
"2649833410366"	"219.30"	"-64.79"
"2649833410371"	"168.63"	"-107.57"
"2649833410372"	"219.30"	"-64.79"
"2649833410374"	"168.63"	"-107.57"
"2649833410408"	"225.50"	"-54.08"
"2649833410411"	"92.90"	"-171.77"
"2649833410412"	"73.89"	"-187.80"
"2649833410418"	"137.10"	"-128.99"
"2649835410366"	"245.31"	"-37.72"
"2649835410412"	"99.90"	"-160.73"
"2649835410418"	"163.11"	"-101.92"
"2650483410386"	"426.57"	"-4.02"
"2650483410392"	"69.70"	"-187.07"
"2651175410366"	"372.32"	"-56.43"
"2651175410372"	"372.32"	"-56.43"
"2651175410408"	"393.21"	"-47.69"
"2651177410366"	"381.90"	"-46.46"
"2651177410372"	"381.90"	"-46.46"
"2651177410404"	"329.55"	"-68.42"
"2651177410408"	"402.79"	"-37.72"
"2651177410410"	"141.23"	"-147.49"
"2651211410366"	"450.14"	"-68.17"
"2651211410372"	"450.14"	"-68.17"
"2651211410395"	"166.68"	"-213.54"
"2651211410404"	"397.63"	"-95.09"
"2651211410408"	"471.09"	"-57.39"
"2651211410410"	"208.71"	"-191.98"
"2651271410366"	"166.96"	"-33.91"
"2651271410372"	"166.96"	"-33.91"
"2651271410384"	"-10.12"	"-152.43"
"2651271410388"	"154.30"	"-42.66"
"2651271410389"	"135.29"	"-55.87"
"2651271410408"	"173.16"	"-25.17"
"2651271410411"	"40.56"	"-117.36"
"2651272410366"	"472.28"	"-45.12"
"2651272410372"	"472.28"	"-45.12"
"2651272410404"	"419.77"	"-72.04"
"2651272410408"	"493.23"	"-34.34"
"2651272410410"	"230.85"	"-168.93"
"2651272410411"	"262.35"	"-152.79"
"2651272410420"	"335.82"	"-115.09"
"2651291410366"	"169.69"	"-31.07"
"2651291410372"	"169.69"	"-31.07"
"2651291410374"	"119.02"	"-66.24"
"2651291410390"	"169.69"	"-31.07"
"2651291410404"	"138.02"	"-53.03"
"2651291410408"	"175.89"	"-22.33"
"2651291410410"	"24.28"	"-132.10"
"2651386410366"	"469.54"	"-47.97"
"2651386410372"	"469.54"	"-47.97"
"2651386410384"	"186.08"	"-193.34"
"2651386410390"	"469.54"	"-47.97"
"2651386410404"	"417.03"	"-74.89"
"2651386410408"	"490.49"	"-37.19"
"2651386410410"	"228.11"	"-171.78"
"2651386410411"	"259.61"	"-155.64"
"2651386410419"	"249.07"	"-161.03"
"2651386410420"	"333.08"	"-117.94"
"2651388410370"	"398.68"	"-93.86"
"2651388410379"	"409.16"	"-83.08"
"2651390410370"	"465.32"	"10.66"
"2651390410379"	"475.80"	"19.40"
"2651592410366"	"449.02"	"23.40"
"2651592410371"	"365.27"	"-11.77"
"2651592410374"	"375.72"	"-11.77"
"2651592410411"	"239.75"	"-60.05"
"2651592410414"	"396.67"	"1.44"
"2651593410371"	"238.66"	"58.28"
"2651593410372"	"289.33"	"93.45"
"2651593410374"	"238.66"	"58.28"
"2651593410408"	"295.53"	"102.19"
"2651593410411"	"162.93"	"10.00"
"2651593410412"	"143.92"	"-7.58"
"2651593410413"	"137.59"	"-11.96"
"2651593410414"	"257.66"	"71.49"
"2651594410366"	"181.48"	"-18.80"
"2651594410371"	"130.81"	"-53.97"
"2651594410372"	"181.48"	"-18.80"
"2651594410374"	"130.81"	"-53.97"
"2651594410408"	"187.68"	"-10.06"
"2651594410411"	"55.08"	"-102.25"
"2651594410413"	"29.74"	"-124.21"
"2651594410414"	"149.81"	"-40.76"
"2651608410372"	"252.24"	"54.85"
"2651608410374"	"201.57"	"19.68"
"2651608410412"	"106.83"	"-46.18"
"2651608410413"	"100.50"	"-50.56"
"2651608410414"	"220.57"	"32.89"
"2651609410366"	"222.75"	"24.15"
"2651609410371"	"172.08"	"-11.02"
"2651609410372"	"222.75"	"24.15"
"2651609410374"	"172.08"	"-11.02"
"2651609410408"	"228.95"	"32.89"
"2651609410412"	"77.34"	"-76.88"
"2651609410413"	"71.01"	"-81.26"
"2651609410414"	"191.08"	"2.19"
"2651609410418"	"140.55"	"-32.97"
"2651611410366"	"172.56"	"-28.09"
"2651611410371"	"121.89"	"-63.26"
"2651611410372"	"172.56"	"-28.09"
"2651611410374"	"121.89"	"-63.26"
"2651611410399"	"191.43"	"-14.88"
"2651611410404"	"140.89"	"-50.05"
"2651611410408"	"178.76"	"-19.35"
"2651611410410"	"27.15"	"-129.12"
"2651611410412"	"27.15"	"-129.12"
"2651611410413"	"20.82"	"-133.50"
"2651611410414"	"140.89"	"-50.05"
"2651611410418"	"90.36"	"-85.21"
"2651612410374"	"228.18"	"47.38"
"2651612410414"	"247.18"	"60.59"
"2651612410418"	"196.65"	"25.43"
"2651631410366"	"381.52"	"-75.01"
"2651631410372"	"381.52"	"-75.01"
"2651631410404"	"329.17"	"-101.93"
"2651631410408"	"402.41"	"-64.23"
"2651631410410"	"140.85"	"-198.82"
"2651800410370"	"403.02"	"-81.91"
"2651800410376"	"-99.26"	"-333.29"
"2651800410377"	"110.01"	"-226.31"
"2651800410379"	"413.47"	"-71.20"
"2651800410380"	"204.20"	"-178.18"
"2651800410381"	"319.28"	"-119.34"
"2651800410382"	"130.96"	"-215.63"
"2651800410385"	"465.82"	"-44.46"
"2651800410391"	"-46.91"	"-306.55"
"2651800410392"	"-57.36"	"-311.90"
"2651800410398"	"528.55"	"-12.36"
"2651800447443"	"347.45"	"-32.31"
"2651800447487"	"282.69"	"-70.19"
"2651800447561"	"402.90"	"0.19"
"2651840410366"	"169.04"	"-31.75"
"2651840410372"	"169.04"	"-31.75"
"2651840410374"	"118.37"	"-66.92"
"2651840410408"	"175.24"	"-23.01"
"2651840410411"	"42.64"	"-115.20"
"2651840410412"	"23.63"	"-132.78"
"2847822410366"	"470.04"	"-47.45"
"2847822410369"	"134.12"	"-219.74"
"2847822410372"	"470.04"	"-47.45"
"2847822410404"	"417.53"	"-74.37"
"2847822410408"	"490.99"	"-36.67"
"2847822410410"	"228.61"	"-171.26"
"2847822410420"	"333.58"	"-117.42"
"2848610410366"	"444.84"	"-73.68"
"2848610410372"	"444.84"	"-73.68"
"2848610410404"	"392.33"	"-100.60"
"2848610410408"	"465.79"	"-62.90"
"2848610410411"	"234.91"	"-181.35"
"2849299410366"	"166.16"	"-34.75"
"2849299410372"	"166.16"	"-34.75"
"2849299410404"	"134.49"	"-56.71"
"2849299410408"	"172.36"	"-26.01"
"2849299410410"	"20.75"	"-135.78"
"2849299410420"	"83.96"	"-91.87"
"2849300410366"	"172.58"	"-28.07"
"2849300410372"	"172.58"	"-28.07"
"2849300410374"	"121.91"	"-63.24"
"2849300410375"	"103.05"	"-76.36"
"2849300410386"	"71.37"	"-98.31"
"2849300410404"	"140.91"	"-50.03"
"2849300410408"	"178.78"	"-19.33"
"2849300410410"	"27.17"	"-129.10"
"2849301410366"	"164.40"	"-36.58"
"2849301410372"	"164.40"	"-36.58"
"2849301410374"	"113.73"	"-71.75"
"2849301410375"	"94.87"	"-84.87"
"2849301410386"	"63.19"	"-106.82"
"2849301410404"	"132.73"	"-58.54"
"2849301410408"	"170.60"	"-27.84"
"2849301410410"	"18.99"	"-137.61"
"2854294410366"	"495.54"	"-20.91"
"2854294410372"	"495.54"	"-20.91"
"2854294410374"	"422.01"	"-63.97"
"2854294410402"	"443.03"	"-47.83"
"2854294410404"	"443.03"	"-47.83"
"2854294410408"	"516.49"	"-10.13"
"2854294410410"	"254.11"	"-144.72"
"2854294410419"	"275.07"	"-133.97"
"2854294410420"	"359.08"	"-90.88"
"2854295410366"	"453.20"	"-64.98"
"2854295410372"	"453.20"	"-64.98"
"2854295410374"	"379.67"	"-108.04"
"2854295410386"	"285.24"	"-151.12"
"2854295410404"	"400.69"	"-91.90"
"2854295410407"	"400.69"	"-91.90"
"2854295410408"	"474.15"	"-54.20"
"2854295410417"	"316.74"	"-134.95"
"3152275410366"	"388.68"	"-124.75"
"3152275410371"	"304.93"	"-167.53"
"3152275410372"	"388.68"	"-124.75"
"3152275410374"	"315.38"	"-167.53"
"3152275410402"	"336.33"	"-151.49"
"3152275410404"	"336.33"	"-151.49"
"3152275410408"	"409.57"	"-114.04"
"3152275410410"	"148.01"	"-247.76"
"3152275410412"	"148.01"	"-247.76"
"3152275410418"	"263.09"	"-188.95"
"3152280410366"	"168.07"	"-32.76"
"3152280410372"	"168.07"	"-32.76"
"3152280410374"	"117.40"	"-67.93"
"3152280410404"	"136.40"	"-54.72"
"3152280410408"	"174.27"	"-24.02"
"3152280410410"	"22.66"	"-133.79"
"3152280410417"	"85.87"	"-89.88"
"3152281410366"	"177.52"	"-22.92"
"3152281410374"	"126.85"	"-58.09"
"3152281410383"	"76.31"	"-93.16"
"3152283410366"	"163.05"	"-66.14"
"3152283410370"	"118.71"	"-103.84"
"3152283410372"	"163.05"	"-66.14"
"3152283410374"	"112.38"	"-109.20"
"3152283410383"	"61.84"	"-152.28"
"3152283410404"	"131.38"	"-93.06"
"3152283410408"	"169.25"	"-55.36"
"3152285410372"	"451.68"	"-66.56"
"3152286410366"	"458.82"	"-59.13"
"3152286410368"	"185.90"	"-199.11"
"3152286410372"	"458.82"	"-59.13"
"3152286410374"	"385.29"	"-102.19"
"3152286410404"	"406.31"	"-86.05"
"3152286410408"	"479.77"	"-48.35"
"3152286410410"	"217.39"	"-182.94"
"3152286410420"	"322.36"	"-129.10"
"3152287410366"	"462.24"	"-27.40"
"3152287410372"	"462.24"	"-27.40"
"3152287410374"	"388.71"	"-62.57"
"3152287410403"	"294.28"	"-97.64"
"3152287410404"	"409.73"	"-49.36"
"3152287410408"	"483.19"	"-18.66"
"3152287410410"	"220.81"	"-128.43"
"3152287410417"	"325.78"	"-84.52"
"3152287410420"	"325.78"	"-84.52"
"3152288410366"	"168.78"	"-117.37"
"3152288410372"	"168.78"	"-117.37"
"3152288410403"	"67.57"	"-202.96"
"3152288410404"	"137.11"	"-144.11"
"3152288410408"	"174.98"	"-106.66"
"3152288410410"	"23.37"	"-240.38"
"3152288410420"	"86.58"	"-186.89"
"3152289410366"	"149.40"	"-137.54"
"3152289410372"	"149.40"	"-137.54"
"3152289410404"	"117.73"	"-164.28"
"3152289410408"	"155.60"	"-126.83"
"3152289410410"	"3.99"	"-260.55"
"3153971410366"	"159.12"	"-127.42"
"3153971410372"	"159.12"	"-127.42"
"3153971410374"	"108.45"	"-170.20"
"3153971410404"	"127.45"	"-154.16"
"3153971410408"	"165.32"	"-116.71"
"3153971410410"	"13.71"	"-250.43"
"3154062410366"	"467.03"	"-22.42"
"3154062410372"	"467.03"	"-22.42"
"3154062410374"	"393.50"	"-57.59"
"3154062410375"	"341.05"	"-70.71"
"3154062410384"	"183.57"	"-140.94"
"3154062410394"	"435.53"	"-35.63"
"3154062410395"	"183.57"	"-140.94"
"3154062410404"	"414.52"	"-44.38"
"3154062410408"	"487.98"	"-13.68"
"3154062410410"	"225.60"	"-123.45"
"3154062410412"	"225.60"	"-123.45"
"3154063410366"	"182.33"	"-103.27"
"3154063410372"	"182.33"	"-103.27"
"3154063410374"	"131.66"	"-146.05"
"3154063410394"	"163.33"	"-119.30"
"3154063410404"	"150.66"	"-130.01"
"3154063410408"	"188.53"	"-92.56"
"3154063410410"	"36.92"	"-226.28"
"3154063410412"	"36.92"	"-226.28"
"3154063410420"	"100.13"	"-172.79"
"3155103410366"	"190.37"	"-9.55"
"3155103410372"	"190.37"	"-9.55"
"3155103410395"	"13.29"	"-128.07"
"3155103410404"	"158.70"	"-31.51"
"3155103410408"	"196.57"	"-0.81"
"3155103410420"	"108.17"	"-66.67"
"3156115410366"	"199.10"	"-0.46"
"3156115410372"	"199.10"	"-0.46"
"3156115410374"	"148.43"	"-35.63"
"3156115410395"	"22.02"	"-118.98"
"3156115410404"	"167.43"	"-22.42"
"3156115410405"	"66.36"	"-92.66"
"3156115410408"	"205.30"	"8.28"
"3156115410410"	"53.69"	"-101.49"
"3156115410417"	"116.90"	"-57.58"
"3156115410420"	"116.90"	"-57.58"
"3156170410366"	"178.37"	"-22.03"
"3156170410372"	"178.37"	"-22.03"
"3156170410395"	"1.29"	"-140.55"
"3156170410403"	"77.16"	"-92.27"
"3156170410404"	"146.70"	"-43.99"
"3156170410408"	"184.57"	"-13.29"
"3156170410410"	"32.96"	"-123.06"
"3156170410417"	"96.17"	"-79.15"
"3156170410420"	"96.17"	"-79.15"
"3156218410366"	"152.36"	"-77.27"
"3156218410372"	"152.36"	"-77.27"
"3156218410404"	"120.69"	"-104.19"
"3156218410408"	"158.56"	"-66.49"
"3156218410410"	"6.95"	"-201.08"
"3177331410372"	"523.79"	"8.49"
"3177331410374"	"450.26"	"-34.57"
"3177331410392"	"-1.04"	"-260.70"
"3177331410399"	"565.76"	"30.02"
"3177331410411"	"313.86"	"-99.18"
"3177331410412"	"282.36"	"-115.32"
"3177331410414"	"471.28"	"-18.43"
"3177331410418"	"397.81"	"-56.13"
"3177333410399"	"515.10"	"-22.70"
"3177333410415"	"420.62"	"-71.15"
"3177333410418"	"347.15"	"-108.85"
"3177334410366"	"459.09"	"-58.85"
"3177334410370"	"396.10"	"-96.55"
"3177334410372"	"459.09"	"-58.85"
"3177334410374"	"385.56"	"-101.91"
"3177334410404"	"406.58"	"-85.77"
"3177334410408"	"480.04"	"-48.07"
"3177334410410"	"217.66"	"-182.66"
"3177334410411"	"249.16"	"-166.52"
"3177336410366"	"457.53"	"-117.66"
"3177336410370"	"394.54"	"-155.11"
"3177336410372"	"457.53"	"-117.66"
"3177336410374"	"384.00"	"-160.44"
"3177336410375"	"331.55"	"-181.86"
"3177336410404"	"405.02"	"-144.40"
"3177336410408"	"478.48"	"-106.95"
"3177336410410"	"216.10"	"-240.67"
"3177336410411"	"247.60"	"-224.64"
"3177336410420"	"321.07"	"-187.18"
"3177337410366"	"445.51"	"-130.17"
"3177337410371"	"361.50"	"-172.95"
"3177338410366"	"469.28"	"-105.43"
"3177338410371"	"385.27"	"-148.21"
"3177338410374"	"395.75"	"-148.21"
"3177339410373"	"517.20"	"18.28"
"3177339410411"	"338.77"	"-73.25"
"3177339410412"	"307.27"	"-89.39"
"3177340410373"	"532.45"	"-22.93"
"3177340410385"	"563.95"	"-6.90"
"3177340410411"	"354.02"	"-113.88"
"3177340410412"	"322.52"	"-129.91"
"3177340410413"	"311.98"	"-135.26"
"3177341410373"	"523.26"	"-32.49"
"3177341410411"	"344.83"	"-123.44"
"3177341410412"	"313.33"	"-139.47"
"3177343410366"	"379.48"	"-77.14"
"3177343410372"	"379.48"	"-77.14"
"3177343410374"	"306.18"	"-120.20"
"3177343410404"	"327.13"	"-104.06"
"3177343410408"	"400.37"	"-66.36"
"3177343410410"	"138.81"	"-200.95"
"3177344410366"	"158.37"	"-128.21"
"3177344410372"	"158.37"	"-128.21"
"3177344410404"	"126.70"	"-154.95"
"3177344410408"	"164.57"	"-117.50"
"3177344410410"	"12.96"	"-251.22"
"3177345410366"	"441.16"	"-49.34"
"3177345410372"	"441.16"	"-49.34"
"3177345410374"	"367.63"	"-84.51"
"3177345410404"	"388.65"	"-71.30"
"3177345410408"	"462.11"	"-40.60"
"3177345410410"	"199.73"	"-150.37"
"3177346410367"	"77.39"	"-74.61"
"3177346410368"	"64.72"	"-83.35"
"3177346410371"	"178.46"	"-4.37"
"3177346410372"	"229.13"	"30.80"
"3177346410374"	"178.46"	"-4.37"
"3177346410381"	"134.26"	"-35.07"
"3177346410408"	"235.33"	"39.54"
"3177346410411"	"102.73"	"-52.65"
"3177347410366"	"461.95"	"-55.87"
"3177347410375"	"335.97"	"-120.49"
"3177347410411"	"252.02"	"-163.54"
"3177348410366"	"442.31"	"-76.31"
"3177348410372"	"442.31"	"-76.31"
